	sample	tool	precision	recall	f1
599	SAMN16357470	250.pbf.uni	0.7225001097490749	0.9173070870272255	0.8083321897277737
600	SAMN16357448	250.pbf.uni	1.0	0.9912012417454238	0.995581180811808
601	SAMN04014858	250.pbf.uni	0.9848973302588873	0.9176950961225154	0.950109374588198
602	SAMN04014860	250.pbf.uni	1.0	1.0	1.0
603	SAMN04014856	250.pbf.uni	1.0	0.44794973544973543	0.6187365824692824
604	SAMN03024583	250.pbf.uni	0.9757063551246996	0.8275915384074777	0.895566202753061
605	SAMN02991226	250.pbf.uni	0.7892974917557709	0.5838042506870578	0.6711741985322518
606	SAMN16357245	250.pbf.uni	0.9903168103129666	1.0	0.9951348500716775
607	SAMN16357453	250.pbf.uni	0.5089551423813035	0.9607875349909966	0.6654195515963184
608	SAMN11056345	250.pbf.uni	0.9689221497587959	0.9587899319651706	0.9638294129650087
609	SAMN16357454	250.pbf.uni	0.9960131247752607	0.9986434964442481	0.9973265762623377
610	SAMN16357462	250.pbf.uni	0.0	0.0	0.0
611	SAMN16357465	250.pbf.uni	0.9377339454907007	0.8689175365980883	0.9020151124644429
612	SAMN16357464	250.pbf.uni	0.4816966238395598	0.9716149193797746	0.6440788673578287
613	SAMN16357463	250.pbf.uni	0.98225133159548	0.9531102353130978	0.9674613920219439
614	SAMN16357455	250.pbf.uni	0.5518946967228997	0.9849576774365162	0.7074107153213551
615	SAMN16357452	250.pbf.uni	1.0	0.9670245656484189	0.9832358807676045
616	SAMN11056344	250.pbf.uni	0.9835933165009144	0.9327031747662591	0.9574725134236768
617	SAMD00056131	250.pbf.uni	0.9770098417221054	0.8832123256514625	0.9277463193657985
618	SAMEA3357268	250.pbf.uni	0.42997180389593526	0.9680092983019967	0.5954539779179623
619	SAMN07312488	250.pbf.uni	0.2535762624293544	0.9054269707430253	0.3961935231454197
620	SAMN16357205	250.pbf.uni	0.17154252706446352	1.0	0.2928489971154491
621	SAMN03996301	250.pbf.uni	0.3505908011252312	0.967768373424582	0.5147166203147111
622	SAMEA3357080	250.pbf.ske	0.5127997628338155	0.9673022405219895	0.6702678037103531
623	SAMN07312490	250.pbf.ske	0.5984055135944059	0.9751057989873916	0.7416644313723044
624	SAMEA3357223	250.pbf.ske	0.22714515780827765	0.9561098402949686	0.36708185624228035
625	SAMN04014852	250.pbf.ske	0.6250852388962131	0.7429520863445407	0.6789410987735855
626	SAMN03024573	250.pbf.ske	1.0	0.9949178049918022	0.9974524288692592
627	SAMN04014855	250.pbf.ske	0.997403186618352	0.8576283018674222	0.922249790934708
628	SAMN02786856	250.pbf.ske	1.0	1.0	1.0
629	SAMN16357501	250.pbf.ske	0.01835454480476617	1.0	0.03604745498196802
630	SAMN16357457	250.pbf.ske	0.8059391177765424	0.8705012998462398	0.8369770165959735
631	SAMN16357468	250.pbf.ske	0.9848837762038314	0.9852168078237852	0.9850502638654842
632	SAMN16357450	250.pbf.ske	0.9901005004679172	1.0	0.9950256283389933
633	SAMN11056346	250.pbf.ske	0.9956585396186525	1.0	0.9978245474888819
634	SAMN16357466	250.pbf.ske	0.9655135070541403	0.9507508898890948	0.958075333963278
635	SAMN16357459	250.pbf.ske	0.0	0.0	0.0
636	SAMN16357461	250.pbf.ske	1.0	0.9551607365646371	0.9770662009538158
637	SAMN04014847	250.pbf.ske	0.9821901452647369	0.8864627765209733	0.9318744996378331
638	SAMEA3357328	250.pbf.ske	0.9944215829282729	0.993842628387253	0.9941320213660579
639	SAMN16357467	250.pbf.ske	0.9583014056552815	0.8696209746366487	0.9118100542633806
640	SAMN16357458	250.pbf.ske	0.943979409232489	1.0	0.9711825184456925
641	SAMN16357451	250.pbf.ske	0.28331696646457993	1.0	0.44153856586980544
642	SAMN16357456	250.pbf.ske	0.9141301306821177	0.8083723265028057	0.8580045820933011
643	SAMN11056490	250.pbf.ske	0.8969146402260012	0.8227192070477695	0.8582163031579291
644	SAMN10163228	250.pbf.ske	0.9022232776277123	0.932133218842002	0.9169344012549586
645	SAMN07312483	250.pbf.ske	0.9890773658513992	0.9506973562790396	0.9695076713213617
646	SAMEA3357077	250.pbf.ske	0.5888699016604869	0.9807794339083608	0.7358987459284175
647	SAMEA3357272	250.pbf.ske	0.266148059519441	0.954492796604279	0.4162344793999998
648	SAMN16357470	250.pbf.ske	0.935826820851477	0.9236425160494608	0.9296947491894835
649	SAMN16357448	250.pbf.ske	1.0	0.9867086538771414	0.9933098664985829
650	SAMN04014858	250.pbf.ske	0.8521189795848109	0.4930430365626525	0.6246553562527998
651	SAMN04014860	250.pbf.ske	1.0	1.0	1.0
652	SAMN04014856	250.pbf.ske	0.9925924024640657	0.7128421223382292	0.8297728989288656
653	SAMN03024583	250.pbf.ske	0.9625251682754884	0.8279364992322877	0.8901723312001768
654	SAMN02991226	250.pbf.ske	0.932951585938655	0.47999192538588464	0.6338671354337705
655	SAMN16357245	250.pbf.ske	0.9940841584158416	0.9961850238622044	0.9951334823353338
656	SAMN16357453	250.pbf.ske	0.9878445821470441	0.8697733264912498	0.925056616083359
657	SAMN11056345	250.pbf.ske	0.9737182588018627	0.9103235403090469	0.9409543387353392
658	SAMN16357454	250.pbf.ske	1.0	0.9952553613069323	0.9976220393714618
659	SAMN16357462	250.pbf.ske	0.0	0.0	0.0
660	SAMN16357465	250.pbf.ske	0.9949843053031555	0.9657919550478195	0.9801708199880218
661	SAMN16357464	250.pbf.ske	0.9918185533306089	0.9508842865762398	0.9709201614613128
662	SAMN16357463	250.pbf.ske	0.9770691571636094	0.9022059063114336	0.9381463965553751
663	SAMN16357455	250.pbf.ske	0.4026983993966312	0.9475527371248063	0.5651955554980541
664	SAMN16357452	250.pbf.ske	1.0	0.9516288052452844	0.9752149616644769
665	SAMN11056344	250.pbf.ske	0.9784329256905134	0.937757107984582	0.9576632950049085
666	SAMD00056131	250.pbf.ske	0.9388506190086228	0.5674588154454454	0.7073700103802963
667	SAMEA3357268	250.pbf.ske	0.8242885803338991	0.928628882418518	0.873353365929619
668	SAMN07312488	250.pbf.ske	0.46160549118878397	0.9480664585359025	0.6209000375690915
669	SAMN16357205	250.pbf.ske	0.17903133202099739	1.0	0.3036922381258805
670	SAMN03996301	250.pbf.ske	0.9826607040983456	0.9933364338201097	0.9879697300497714
671	SAMEA3357080	250.pbf.panstar.uni	0.26613381823326815	0.9921224079156858	0.4196876901320866
672	SAMN07312490	250.pbf.panstar.uni	0.4774862782159863	0.9856190229063955	0.6433160465284743
673	SAMEA3357223	250.pbf.panstar.uni	0.15462148432660142	0.9861189764391355	0.2673266796503335
674	SAMN04014852	250.pbf.panstar.uni	0.96954745701773	0.8165699254648868	0.8865075750074265
675	SAMN03024573	250.pbf.panstar.uni	0.9784408268968193	0.9999845520877854	0.9890953911347211
676	SAMN04014855	250.pbf.panstar.uni	0.9867100467907522	0.9177297077661701	0.9509706156096265
677	SAMN02786856	250.pbf.panstar.uni	1.0	0.9717145379015475	0.9856543827441897
678	SAMN16357501	250.pbf.panstar.uni	0.03894950972957058	1.0	0.07497863825877119
679	SAMN16357457	250.pbf.panstar.uni	0.6310655443206898	0.9863064797545275	0.7696733049023827
680	SAMN16357468	250.pbf.panstar.uni	0.8842694432223689	0.9956463348854617	0.9366585891222402
681	SAMN16357450	250.pbf.panstar.uni	0.9846618292647672	0.9996687714355195	0.9921085536786872
682	SAMN11056346	250.pbf.panstar.uni	0.982882877830186	0.9999885877969312	0.9913619495859166
683	SAMN16357466	250.pbf.panstar.uni	0.9030058653973716	0.976290340106487	0.9382192129852012
684	SAMN16357459	250.pbf.panstar.uni	0.0	0.0	0.0
685	SAMN16357461	250.pbf.panstar.uni	0.9762749091683156	0.996813902253485	0.9864375047355082
686	SAMN04014847	250.pbf.panstar.uni	0.9746113342393053	0.9609808898178561	0.9677481192197604
687	SAMEA3357328	250.pbf.panstar.uni	0.9703035988011622	0.9999528446466885	0.984905134576531
688	SAMN16357467	250.pbf.panstar.uni	0.9590683182717428	0.9160357109937717	0.937058227285432
689	SAMN16357458	250.pbf.panstar.uni	0.9754418309879441	0.9956970065280037	0.9854653489359121
690	SAMN16357451	250.pbf.panstar.uni	0.9868613896058417	0.9883355415270308	0.9875979154633422
691	SAMN16357456	250.pbf.panstar.uni	0.38123504191874363	0.9936491733047728	0.5510484156308185
692	SAMN11056490	250.pbf.panstar.uni	0.3611560763792836	0.8285455751451477	0.5030408567348172
693	SAMN10163228	250.pbf.panstar.uni	0.12282846400607085	0.952433427125571	0.21759524053949678
694	SAMN07312483	250.pbf.panstar.uni	0.9935427570194606	0.9884080178254493	0.9909687360093813
695	SAMEA3357077	250.pbf.panstar.uni	0.210428758717365	0.9967362573470854	0.34749511559891183
696	SAMEA3357272	250.pbf.panstar.uni	0.49722983453981384	0.994680823554358	0.6630222508734704
697	SAMN16357470	250.pbf.panstar.uni	0.48382444547967995	0.9903076136197574	0.6500571357312355
698	SAMN16357448	250.pbf.panstar.uni	0.9868834203512359	0.9930197742448038	0.9899420880353423
699	SAMN04014858	250.pbf.panstar.uni	0.6456286715703213	0.5743111208694698	0.6078852880000929
700	SAMN04014860	250.pbf.panstar.uni	1.0	1.0	1.0
701	SAMN04014856	250.pbf.panstar.uni	0.9931438508466846	0.9015955037763276	0.9451580011168713
702	SAMN03024583	250.pbf.panstar.uni	0.9440205153865399	0.8792845945258876	0.9105033398778118
703	SAMN16357245	250.pbf.panstar.uni	0.9885043580718742	0.9865074698867834	0.9875049044759002
704	SAMN16357453	250.pbf.panstar.uni	0.45385605258672856	0.9830127912056651	0.6209979525776769
705	SAMN11056345	250.pbf.panstar.uni	0.5652661335056861	0.9798254251040202	0.7169311442714594
706	SAMN16357454	250.pbf.panstar.uni	0.9148121282460467	0.9986244779577117	0.9548827288420851
707	SAMN16357462	250.pbf.panstar.uni	0.0	0.0	0.0
708	SAMN16357465	250.pbf.panstar.uni	0.9945882352941177	0.9498358958994403	0.9716970617328671
709	SAMN16357464	250.pbf.panstar.uni	0.8030761266415999	0.9938630654325359	0.8883413579270176
710	SAMN16357463	250.pbf.panstar.uni	0.3651654533347384	0.9896760629280119	0.5334875021700465
711	SAMN16357452	250.pbf.panstar.uni	0.9879741330408803	0.9887759993944338	0.988374903579588
712	SAMN11056344	250.pbf.panstar.uni	0.9794956979897997	0.9838879981228735	0.9816869350328413
713	SAMD00056131	250.pbf.panstar.uni	0.7942126013538645	0.9762206644315757	0.8758610317340954
714	SAMEA3357268	250.pbf.panstar.uni	0.7224910850738665	0.9956124956124957	0.8373431734317343
715	SAMN07312488	250.pbf.panstar.uni	0.31833631613150554	0.9690319883179611	0.4792382604240768
716	SAMN16357205	250.pbf.panstar.uni	0.1414431052358735	1.0	0.24783207255283213
717	SAMN03996301	250.pbf.panstar.uni	0.2743082459285297	0.9929465918737037	0.429863717687529
718	SAMEA3357080	250.pbf.panstar.ske	0.26836718849987623	0.9878186135602218	0.4220683017341088
719	SAMN07312490	250.pbf.panstar.ske	0.4887306829279202	0.9932279704515292	0.6551073246138642
720	SAMEA3357223	250.pbf.panstar.ske	0.16048202297960237	1.0	0.27657821457252013
721	SAMN04014852	250.pbf.panstar.ske	0.9767269912101008	0.8158600294995968	0.8890754006979676
722	SAMN03024573	250.pbf.panstar.ske	0.9743081747161523	0.999548331083353	0.9867668770622566
723	SAMN04014855	250.pbf.panstar.ske	0.9927593326393641	0.9089999526068846	0.9490351311232063
724	SAMN02786856	250.pbf.panstar.ske	0.9806198227964497	0.9935259750513185	0.9870307113695992
725	SAMN16357501	250.pbf.panstar.ske	0.03861941453834517	1.0	0.07436682580309954
726	SAMN16357457	250.pbf.panstar.ske	0.6292168415293349	0.9813298990250147	0.7667822162681079
727	SAMN16357468	250.pbf.panstar.ske	0.8795520792848814	0.9829200892542062	0.9283675996646438
728	SAMN16357450	250.pbf.panstar.ske	0.9854261800751585	0.9971657198195077	0.9912611932247276
729	SAMN11056346	250.pbf.panstar.ske	0.9703198747281812	1.0	0.9849363924850459
730	SAMN16357466	250.pbf.panstar.ske	0.9211108335957663	0.9715707124121369	0.9456681296383697
731	SAMN16357459	250.pbf.panstar.ske	0.0	0.0	0.0
732	SAMN16357461	250.pbf.panstar.ske	0.9727994210589797	0.9901348418333775	0.9813905835914933
733	SAMN04014847	250.pbf.panstar.ske	0.9669398124415765	0.9429418943158762	0.9547900848593122
734	SAMEA3357328	250.pbf.panstar.ske	0.9943901318811101	0.9937800051521042	0.9940849748992103
735	SAMN16357467	250.pbf.panstar.ske	0.9589468925934551	0.9179369169141606	0.9379938700654864
736	SAMN16357458	250.pbf.panstar.ske	0.979115620766193	0.9975281932806015	0.9882361498363438
737	SAMN16357451	250.pbf.panstar.ske	0.9942492865413505	0.9859186791985727	0.9900664593517802
738	SAMN16357456	250.pbf.panstar.ske	0.38198315881591116	0.9923128619550968	0.5516232250030269
739	SAMN11056490	250.pbf.panstar.ske	0.36164169616438213	0.8293004803690274	0.5036510390849838
740	SAMN10163228	250.pbf.panstar.ske	0.12164104284969668	0.9307082802815864	0.21516111297612617
741	SAMN07312483	250.pbf.panstar.ske	0.9846044908392935	0.9792751851458134	0.98193260702532
742	SAMEA3357077	250.pbf.panstar.ske	0.21357540787086074	0.9909874514846299	0.35141470202556246
743	SAMEA3357272	250.pbf.panstar.ske	0.5023224721226653	0.9905480850420295	0.6666010799753371
744	SAMN16357470	250.pbf.panstar.ske	0.49221929059339614	0.9869545932565943	0.656850550222291
745	SAMN16357448	250.pbf.panstar.ske	1.0	0.9893156382718725	0.9946291269607627
746	SAMN04014858	250.pbf.panstar.ske	0.641582283091717	0.5516154287802078	0.5932071150726607
747	SAMN04014860	250.pbf.panstar.ske	0.9601023920910936	1.0	0.9796451409528956
748	SAMN04014856	250.pbf.panstar.ske	0.9939214975947159	0.9205580676750692	0.955834128339278
749	SAMN03024583	250.pbf.panstar.ske	0.9248607872719792	0.8737696506040957	0.8985895823116777
750	SAMN16357245	250.pbf.panstar.ske	0.9927168871845323	0.9908170933319974	0.9917660804637471
751	SAMN16357453	250.pbf.panstar.ske	0.4573135407445857	0.9282312103928031	0.6127448443738835
752	SAMN11056345	250.pbf.panstar.ske	0.5762473982542594	0.9782820015754278	0.7252773195908313
753	SAMN16357454	250.pbf.panstar.ske	0.9180969675261661	0.99514696787067	0.9550704921015919
754	SAMN16357462	250.pbf.panstar.ske	0.0	0.0	0.0
755	SAMN16357465	250.pbf.panstar.ske	0.9840292332398813	0.9607294711666223	0.9722397773265743
756	SAMN16357464	250.pbf.panstar.ske	0.8120869725570401	0.9783415666616849	0.8874952823793661
757	SAMN16357463	250.pbf.panstar.ske	0.3621733791640443	0.9901276605984768	0.5303521480774932
758	SAMN16357452	250.pbf.panstar.ske	1.0	0.9952543945690087	0.9976215537006666
759	SAMN11056344	250.pbf.panstar.ske	0.9796389128725885	0.9823067455330751	0.9809710153577149
760	SAMD00056131	250.pbf.panstar.ske	0.8144895883947043	0.9636238643569579	0.8828026169340609
761	SAMEA3357268	250.pbf.panstar.ske	0.7313284771372367	0.9997380215490118	0.8447242037096918
762	SAMN07312488	250.pbf.panstar.ske	0.3350521399141932	0.9874967539365896	0.5003412760059419
763	SAMN16357205	250.pbf.panstar.ske	0.14303266603322304	1.0	0.2502687285912889
764	SAMN03996301	250.pbf.panstar.ske	0.2799121156565669	0.9935311747779949	0.4367707854630274
765	SAMEA3357080	250.pbf.pan.uni	0.29797577909637457	0.9848162220767931	0.4575198173541883
766	SAMN07312490	250.pbf.pan.uni	0.8723774262313475	0.9723416294897567	0.9196510281835695
767	SAMEA3357223	250.pbf.pan.uni	0.05798168177037673	0.977282006031792	0.1094686405817006
768	SAMN04014852	250.pbf.pan.uni	0.9905512652427121	0.8792954370501169	0.9316134917628504
769	SAMN03024573	250.pbf.pan.uni	0.9818691097358735	0.9999845520877854	0.9908440373993903
770	SAMN04014855	250.pbf.pan.uni	1.0	0.9147303814116615	0.9554665140240413
771	SAMN02786856	250.pbf.pan.uni	1.0	0.9717145379015475	0.9856543827441897
772	SAMN16357501	250.pbf.pan.uni	0.050769892773242155	1.0	0.09663370281622331
773	SAMN16357457	250.pbf.pan.uni	0.7975813483868007	0.9758698834807372	0.877763767653208
774	SAMN16357468	250.pbf.pan.uni	0.9911276806407541	0.9862234844732121	0.9886695009007568
775	SAMN16357450	250.pbf.pan.uni	0.9846618292647672	0.9996687714355195	0.9921085536786872
776	SAMN11056346	250.pbf.pan.uni	0.9879027030074128	0.9999885877969312	0.9939089058148965
777	SAMN16357466	250.pbf.pan.uni	0.7309383490621759	0.968171248505922	0.8329933454619565
778	SAMN16357459	250.pbf.pan.uni	0.0	0.0	0.0
779	SAMN16357461	250.pbf.pan.uni	0.9842313837974659	0.994951640469863	0.9895624789665158
780	SAMN04014847	250.pbf.pan.uni	0.3974805782833739	0.9475888324873096	0.5600427072326551
781	SAMEA3357328	250.pbf.pan.uni	0.9714993860983342	0.9999528446466885	0.985520784680056
782	SAMN16357467	250.pbf.pan.uni	0.9621319444444445	0.9121775542182953	0.9364890532164415
783	SAMN16357458	250.pbf.pan.uni	0.9945843915840654	0.9864637039070004	0.9905074036346457
784	SAMN16357451	250.pbf.pan.uni	0.9863070483331006	0.9477913733232882	0.9666657098633905
785	SAMN16357456	250.pbf.pan.uni	0.9672317688578119	0.981508133074503	0.9743176570260976
786	SAMN11056490	250.pbf.pan.uni	0.8757893005682531	0.8285455751451477	0.851512645883697
787	SAMN10163228	250.pbf.pan.uni	0.8990080321697116	0.9376156800650483	0.9179060706355523
788	SAMN07312483	250.pbf.pan.uni	0.9964337974765091	0.9816826734547235	0.9890032347457133
789	SAMEA3357077	250.pbf.pan.uni	0.4735916172553717	0.9890728137077192	0.640497688343636
790	SAMEA3357272	250.pbf.pan.uni	0.3805652913730129	0.9866568058048066	0.5492704302561268
791	SAMN16357470	250.pbf.pan.uni	0.6797532079185434	0.9841297676457694	0.8041014619293886
792	SAMN16357448	250.pbf.pan.uni	0.9868238271418158	0.9884688507425674	0.987645653954423
793	SAMN04014858	250.pbf.pan.uni	0.6350514931062554	0.5395323306619827	0.5834080211777135
794	SAMN04014860	250.pbf.pan.uni	1.0	1.0	1.0
795	SAMN04014856	250.pbf.pan.uni	1.0	0.9064609491931901	0.9509357635432315
796	SAMN03024583	250.pbf.pan.uni	0.9468530733143655	0.8583488687399373	0.9004314092609929
797	SAMN02991226	250.pbf.pan.uni	0.9615975501090775	0.7454317370713097	0.8398278079051825
798	SAMN16357245	250.pbf.pan.uni	0.992346887194937	0.9865074698867834	0.9894185627490066
799	SAMN16357453	250.pbf.pan.uni	0.45408215348614417	0.9791689949573457	0.6204399924464816
800	SAMN11056345	250.pbf.pan.uni	0.9763781580525451	0.9731698654739596	0.9747713718843815
801	SAMN16357454	250.pbf.pan.uni	0.9177939602702161	0.9934119733764089	0.9541070307220629
802	SAMN16357462	250.pbf.pan.uni	0.0	0.0	0.0
803	SAMN16357465	250.pbf.pan.uni	0.9942452479699145	0.892916967410696	0.9408607743884282
804	SAMN16357464	250.pbf.pan.uni	0.987672882869224	0.988472173048067	0.9880723663144413
805	SAMN16357463	250.pbf.pan.uni	0.988395829118929	0.9797592499194867	0.9840585901739396
806	SAMN16357452	250.pbf.pan.uni	0.9878562608994513	0.9790617088740675	0.9834393236333376
807	SAMN11056344	250.pbf.pan.uni	0.9794383948934343	0.981088602974724	0.9802628044303272
808	SAMD00056131	250.pbf.pan.uni	0.789896590647686	0.9000487656202377	0.8413827686714513
809	SAMEA3357268	250.pbf.pan.uni	0.4402683779266169	0.986609598549897	0.6088439442775904
810	SAMN07312488	250.pbf.pan.uni	0.4418860111768583	0.9476492392945846	0.6027237411999344
811	SAMN16357205	250.pbf.pan.uni	0.14406877547316138	1.0	0.2518533475639657
812	SAMN03996301	250.pbf.pan.uni	0.9254916558099138	0.9791198116757532	0.9515507295987684
813	SAMEA3357080	250.pbf.pan.ske	0.30099569885189825	0.9776315883867913	0.46027940448801274
814	SAMN07312490	250.pbf.pan.ske	0.8770530241891509	0.9746935164255804	0.9232990341700033
815	SAMEA3357223	250.pbf.pan.ske	0.061474665254651804	0.9952361798939139	0.11579669365406216
816	SAMN04014852	250.pbf.pan.ske	0.9906612385886997	0.8752116196441158	0.9293647456397872
817	SAMN03024573	250.pbf.pan.ske	0.9743081747161523	0.999548331083353	0.9867668770622566
818	SAMN04014855	250.pbf.pan.ske	1.0	0.9048767515705551	0.9500633054862911
819	SAMN02786856	250.pbf.pan.ske	0.9851564247595309	0.9735828201484289	0.9793354299691859
820	SAMN16357501	250.pbf.pan.ske	0.05070178800601616	1.0	0.096510329733494
821	SAMN16357457	250.pbf.pan.ske	0.801237337908734	0.9593058167280313	0.8731755729033697
822	SAMN16357468	250.pbf.pan.ske	0.9939477531654299	0.9780936300510877	0.9859569624132571
823	SAMN16357450	250.pbf.pan.ske	0.98538095178983	0.9940350716083601	0.9896890935462287
824	SAMN11056346	250.pbf.pan.ske	0.9703096892037749	0.9996464476542942	0.984759625647421
825	SAMN16357466	250.pbf.pan.ske	0.7571958991744661	0.9584976690733182	0.8460374484376263
826	SAMN16357459	250.pbf.pan.ske	0.0	0.0	0.0
827	SAMN16357461	250.pbf.pan.ske	0.9783822191075487	0.9871885526845605	0.9827656584173541
828	SAMN04014847	250.pbf.pan.ske	0.3955076586057702	0.9317419942952921	0.5553003442614153
829	SAMEA3357328	250.pbf.pan.ske	0.9943901318811101	0.9937800051521042	0.9940849748992103
830	SAMN16357467	250.pbf.pan.ske	0.9647855404547895	0.9070865212516964	0.9350467668685122
831	SAMN16357458	250.pbf.pan.ske	0.9946140124133254	0.9906560811339964	0.9926311014112483
832	SAMN16357451	250.pbf.pan.ske	0.9939511382364127	0.9370416848071982	0.9646578051191915
833	SAMN16357456	250.pbf.pan.ske	0.9550297308894746	0.9694630204271277	0.9621922523453568
834	SAMN11056490	250.pbf.pan.ske	0.8695913949109045	0.8269290897352083	0.847723829029089
835	SAMN10163228	250.pbf.pan.ske	0.8855210395666462	0.9271726663369566	0.9058683225726857
836	SAMN07312483	250.pbf.pan.ske	0.9883792505691564	0.9672473512632437	0.9776991285154317
837	SAMEA3357077	250.pbf.pan.ske	0.4807616227874271	0.986718098911827	0.6465182277507393
838	SAMEA3357272	250.pbf.pan.ske	0.38677439764060484	0.9876797439161175	0.5558704746341193
839	SAMN16357470	250.pbf.pan.ske	0.6876294275193341	0.9799042788361795	0.8081528016036557
840	SAMN16357448	250.pbf.pan.ske	1.0	0.9850778616520411	0.9924828448111651
841	SAMN04014858	250.pbf.pan.ske	0.6302327329208107	0.5252257424709014	0.5729577689333766
842	SAMN04014860	250.pbf.pan.ske	0.9718424915438126	1.0	0.9857202040340748
843	SAMN04014856	250.pbf.pan.ske	1.0	0.899774884613734	0.9472436886085879
844	SAMN03024583	250.pbf.pan.ske	0.9266912020466097	0.8561469525690265	0.8900234118848318
845	SAMN02991226	250.pbf.pan.ske	0.9660793340363363	0.744724280306964	0.8410816188692829
846	SAMN16357245	250.pbf.pan.ske	0.9946397055115728	0.9881619157356846	0.9913902291917972
847	SAMN16357453	250.pbf.pan.ske	0.45561898609152635	0.9199499550034022	0.6094157162635004
848	SAMN11056345	250.pbf.pan.ske	0.9768854619931115	0.9626059363460131	0.9696931325913138
849	SAMN16357454	250.pbf.pan.ske	0.9177932729689734	0.9911426520579113	0.9530587660752075
850	SAMN16357462	250.pbf.pan.ske	0.0	0.0	0.0
851	SAMN16357465	250.pbf.pan.ske	0.9910924244679268	0.8848192931171938	0.9349455949455949
852	SAMN16357464	250.pbf.pan.ske	0.9940617129255179	0.9581251438981141	0.9757626616645276
853	SAMN16357463	250.pbf.pan.ske	0.9482527544573183	0.9832513145071049	0.9654349501888776
854	SAMN16357452	250.pbf.pan.ske	1.0	0.9869719699960521	0.9934432743890325
855	SAMN11056344	250.pbf.pan.ske	0.9795884093169869	0.9798257487409264	0.9797070646547618
856	SAMD00056131	250.pbf.pan.ske	0.8088908812028776	0.8876002299436401	0.8464196805249043
857	SAMEA3357268	250.pbf.pan.ske	0.44698153252927275	0.9920327729905354	0.6162834205187405
858	SAMN07312488	250.pbf.pan.ske	0.4657602102284891	0.9822469841119951	0.6318912828671039
859	SAMN16357205	250.pbf.pan.ske	0.14313349399170477	1.0	0.250423060375735
860	SAMN03996301	250.pbf.pan.ske	0.936451415499234	0.9748558089024375	0.9552677774658863
861	SAMEA3357080	500.pbf.uni	0.9809502579749316	0.9755859871140568	0.9782607688852044
862	SAMN07312490	500.pbf.uni	0.8750206438758278	0.9619011086188822	0.916406293589243
863	SAMEA3357223	500.pbf.uni	0.048658809624195734	0.9648340705402839	0.09264530274694852
864	SAMN03024573	500.pbf.uni	0.9795626922415605	0.9966275809453464	0.9880214568394279
865	SAMN04014855	500.pbf.uni	0.9952670485004091	0.7314191816042381	0.8431843578757402
866	SAMN02786856	500.pbf.uni	1.0	0.9860613821171366	0.9929817789075558
867	SAMN16357501	500.pbf.uni	0.06128953002702608	1.0	0.11550011244427395
868	SAMN16357457	500.pbf.uni	0.7954682298767382	0.9608032285900542	0.8703534295018398
869	SAMN16357468	500.pbf.uni	0.9734652646314885	0.9909262657886214	0.9821181619021888
870	SAMN16357450	500.pbf.uni	1.0	0.9861610151621026	0.9930322945963331
871	SAMN11056346	500.pbf.uni	0.9956613966117035	1.0	0.9978259822053667
872	SAMN16357466	500.pbf.uni	0.9342586846167311	0.969591749104061	0.9515973482883818
873	SAMN16357459	500.pbf.uni	0.0	0.0	0.0
874	SAMN16357461	500.pbf.uni	0.9906794831880449	0.9882661231620323	0.9894713316068974
875	SAMN04014847	500.pbf.uni	0.9955021588135912	0.9495317731740944	0.9719737167679322
876	SAMEA3357328	500.pbf.uni	0.9944185135620328	1.0	0.997201446737476
877	SAMN16357467	500.pbf.uni	0.9543583501996609	0.807116256476684	0.8745833020026568
878	SAMN16357458	500.pbf.uni	0.982042867252098	0.9935899284032483	0.987782653039289
879	SAMN16357451	500.pbf.uni	0.5232172512455231	0.8887411422842286	0.6586662888448096
880	SAMN16357456	500.pbf.uni	0.9274337721436697	0.8686636946830488	0.8970872260150916
881	SAMN11056490	500.pbf.uni	0.3449759502027728	0.7350519068690693	0.46957164736103607
882	SAMN10163228	500.pbf.uni	0.11631355534855807	1.0	0.20838868217853054
883	SAMN07312483	500.pbf.uni	0.9926809923694061	0.9900814304993839	0.991379507316484
884	SAMEA3357077	500.pbf.uni	0.9747057498515382	0.9882692196781822	0.981440625350809
885	SAMEA3357272	500.pbf.uni	0.9750623142268358	0.9852519101733701	0.9801306297453359
886	SAMN16357470	500.pbf.uni	0.5353419914717586	0.9441022930020485	0.6832533093580229
887	SAMN16357448	500.pbf.uni	1.0	0.9912012417454238	0.995581180811808
888	SAMN04014858	500.pbf.uni	1.0	0.5207386718912835	0.6848496477618486
889	SAMN04014860	500.pbf.uni	1.0	1.0	1.0
890	SAMN04014856	500.pbf.uni	1.0	0.692608902183821	0.8183921297946739
891	SAMN03024583	500.pbf.uni	0.9756236801702685	0.8488190419242528	0.9078146959089209
892	SAMN02991226	500.pbf.uni	0.6939220156453628	0.722986888593392	0.7081563500900381
893	SAMN16357245	500.pbf.uni	0.9940403521972464	0.9961599153084052	0.9950990050855617
894	SAMN16357453	500.pbf.uni	0.46508921223880645	0.9899129505444302	0.6328483161468548
895	SAMN11056345	500.pbf.uni	0.9724794745484401	0.968089310132106	0.9702794263880855
896	SAMN16357454	500.pbf.uni	0.9960131247752607	1.0	0.9980025806567838
897	SAMN16357462	500.pbf.uni	0.0	0.0	0.0
898	SAMN16357465	500.pbf.uni	0.9369092417553113	0.8606706860650272	0.8971732576697996
899	SAMN16357464	500.pbf.uni	1.0	0.9919950224657168	0.9959814269393231
900	SAMN16357463	500.pbf.uni	0.9844166471122663	0.9748908101795302	0.979630572104302
